REF_AREA,INDICATOR,SEX,AGE,AGE_AT_BIRTH,WEALTH_QUINTILE,RESIDENCE,MOTHER_EDUCATION,DATA_SOURCE,UNIT_MULTIPLIER,UNIT_MEASURE,SERIES_FOOTNOTE,SUB_SECTOR,TIME_PERIOD,OBS_VALUE,SOWC_FLAG_A,DATA_SOURCE_PRIORITY,OBS_STATUS,OBS_CONF,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,UNWGTD_SAMPL_SIZE,OBS_FOOTNOTE,SOURCE_LINK,TIME_PERIOD_METHOD,COVERAGE_TIME
SDGRC_ESCAP_PIDE,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,57.8,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,77.2,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,77.2,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,77.3,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,77.6,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,78.8,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,80.3,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,81.9,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,83.1,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,84.3,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,85.5,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,86.7,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,87.5,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,88.5,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,89.2,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,89.4,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,89.7,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,89.8,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,90.2,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,90.4,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,90.8,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,91,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,91.3,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,91.6,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,92,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,92.4,,1,RA,F,,,,,,,EOF,
WB_ECA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,92.9,,1,RA,F,,,,,,,EOF,
HND,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_82,0,PCNT,,ANTENATAL,2001,53.1,,1,RP,F,,,,,,,EOF,
UZB,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_2637,0,PCNT,,ANTENATAL,2022,92.9,,1,RP,F,,,,,,CRAVE 2024 - Template,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,51.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,52.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,53.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,54.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,54.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,55.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,55.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,55.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,55.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,54.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,54.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,54.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,55.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,55.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,55,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,55.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,55.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,55.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,55.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,55.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,55.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,55.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,54.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,55.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,56,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_SA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,56.7,,1,RA,F,,,,,,,EOF,
SLE,MNCH_ANC4,_T,Y15T49,_T,Q3,_T,_T,MNCH_SRC_709,0,PCNT,,ANTENATAL,2017,78.3,,1,RP,F,,,,,,,EOF,
GUY,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_998,0,PCNT,,ANTENATAL,2009,79.8,,1,RP,F,,,,,,,EOF,
TUN,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_104,0,PCNT,,ANTENATAL,2012,79.9,,1,RP,F,,,,,,,EOF,
CIV,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_280,0,PCNT,,ANTENATAL,2012,34.3,,1,RP,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,22,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,21.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,22.2,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,23,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,24.1,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,24.9,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,25.6,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,27,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,28.3,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,31,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,31.9,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,32.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,34.2,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,35.1,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,36.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,39.1,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,41.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,43.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,45.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,46.8,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,48.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,50.6,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,51.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,54,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,55.7,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHASIA,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,57.3,,1,RA,F,,,,,,,EOF,
SRB,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_283,0,PCNT,,ANTENATAL,2014,94.1,,1,RP,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,31.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,33.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,34.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,37,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,38,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,38.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,39.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,40,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,39.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,40.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,43.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,45.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,45.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,45.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,46.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,46.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,47.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,47.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,48.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,48.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,49.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,49.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,48.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,47.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,46.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECA_OP,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,47.5,,1,RA,F,,,,,,,EOF,
TUN,MNCH_ANC4,_T,Y15T49,_T,_T,R,_T,MNCH_SRC_2940,0,PCNT,,ANTENATAL,2023,72.4,,1,RP,F,,,,,,CRAVE 2025,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,73.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,73.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,74.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,75.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,76.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,77.3,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,78.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,79.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,81,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,82,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,83,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,83.8,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,85.1,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,86,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,86.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,86.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,86.7,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,87.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,87.4,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,87.9,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,88,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,88.2,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,88.5,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,89,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,89.6,,1,RA,F,,,,,,,EOF,
SDGRC_ECE_EECCA,MNCH_ANC4,_T,Y15T49,_T,_T,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,90.3,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,64.2,,1,RA,F,,,,,,,EOF,
UNSDG_SOUTHERNAFR,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,65.3,,1,RA,F,,,,,,,EOF,
