outcome,area,country,source_country_name,region,year,observed,expected_median,expected_lower,expected_upper,model_source,excess_median,excess_lower,excess_upper,signed_deviation,observed_expected_ratio,log_observed_expected_ratio
mmr,72,Guinea,Guinea,African Region,2021,533.3,518.920644805,491.256188516,542.749723504,ensemble_top4,14.3793551948,0,42.0438114837,14.3793551948,1.02771012358,0.0273331463138
mmr,72,Guinea,Guinea,African Region,2022,500.4,501.458882967,472.44573443,525.471453956,ensemble_top4,0,0,27.9542655701,-1.05888296676,0.997888395235,-0.00211383734586
mmr,72,Guinea,Guinea,African Region,2023,494.1,484.997954715,454.279561107,508.878455083,ensemble_top4,9.1020452847,0,39.8204388931,9.1020452847,1.01876718282,0.018593252005
mmr,73,Guinea-Bissau,Guinea-Bissau,African Region,2020,602.8,577.035071308,508.887342171,637.355046124,ensemble_top4,25.7649286916,0,93.9126578286,25.7649286916,1.04465054201,0.0436824199278
mmr,73,Guinea-Bissau,Guinea-Bissau,African Region,2021,617.2,565.760924685,488.409248606,630.702374181,ensemble_top4,51.4390753151,0,128.790751394,51.4390753151,1.09092016269,0.0870215260692
mmr,73,Guinea-Bissau,Guinea-Bissau,African Region,2022,539.2,555.147923694,467.308573198,629.745787794,ensemble_top4,0,0,71.8914268017,-15.9479236941,0.971272659028,-0.0291480478142
mmr,73,Guinea-Bissau,Guinea-Bissau,African Region,2023,505.4,544.248130351,443.31664069,626.152976917,ensemble_top4,0,0,62.08335931,-38.8481303507,0.928620553413,-0.074055069878
mmr,74,Guyana,Guyana,Region of the Americas,2020,108.6,98.9709435318,92.476794261,106.607818418,ensemble_top4,9.62905646816,1.99218158219,16.123205739,9.62905646816,1.09729175175,0.092845100123
mmr,74,Guyana,Guyana,Region of the Americas,2021,189,95.6088442428,88.6922845182,104.124736565,ensemble_top4,93.3911557572,84.8752634351,100.307715482,93.3911557572,1.97680456758,0.681481686281
mmr,74,Guyana,Guyana,Region of the Americas,2022,82.96,92.0810197078,84.6440627286,102.374532018,ensemble_top4,0,0,0,-9.12101970785,0.900945713495,-0.104310274582
mmr,74,Guyana,Guyana,Region of the Americas,2023,74.73,88.758135926,81.0294185361,100.750284986,ensemble_top4,0,0,0,-14.028135926,0.841950985342,-0.172033478618
mmr,75,Haiti,Haiti,Region of the Americas,2020,346.3,344.457710183,306.130912877,386.815738621,ensemble_top4,1.84228981695,0,40.1690871232,1.84228981695,1.00534837736,0.00533412557833
mmr,75,Haiti,Haiti,Region of the Americas,2021,384.7,339.209496507,299.148532563,383.474499759,ensemble_top4,45.4905034931,1.22550024121,85.5514674368,45.4905034931,1.13410739959,0.125845909455
mmr,75,Haiti,Haiti,Region of the Americas,2022,330.8,333.406235484,293.685288183,380.722886591,ensemble_top4,0,0,37.114711817,-2.60623548448,0.992183003174,-0.00784770970515
mmr,75,Haiti,Haiti,Region of the Americas,2023,327.6,329.339553499,289.195236774,376.324391701,ensemble_top4,0,0,38.404763226,-1.73955349913,0.994718054723,-0.00529594406561
mmr,76,Honduras,Honduras,Region of the Americas,2020,57.16,48.2081778328,44.6297224935,52.0147609099,ensemble_top4,8.95182216721,5.14523909012,12.5302775065,8.95182216721,1.18569094643,0.170325681816
mmr,76,Honduras,Honduras,Region of the Americas,2021,88.25,46.535353374,42.9899450682,50.4962788066,ensemble_top4,41.714646626,37.7537211934,45.2600549318,41.714646626,1.89640764712,0.63996138448
mmr,76,Honduras,Honduras,Region of the Americas,2022,48.09,44.868694257,41.3264633529,48.7247548776,ensemble_top4,3.221305743,0,6.76353664707,3.221305743,1.07179406034,0.0693339363046
mmr,76,Honduras,Honduras,Region of the Americas,2023,46.75,43.2398194442,39.5917859207,47.2215880573,ensemble_top4,3.51018055583,0,7.15821407927,3.51018055583,1.08117935276,0.0780524386391
mmr,77,Hungary,Hungary,European Region,2020,18.5,13.4588911358,12.7656376842,14.1743380576,ensemble_top4,5.04110886418,4.32566194244,5.73436231578,5.04110886418,1.37455603239,0.318130793444
mmr,77,Hungary,Hungary,European Region,2021,29.67,13.4740943543,12.7580196943,14.2233271865,ensemble_top4,16.1959056457,15.4466728135,16.9119803057,16.1959056457,2.20200328273,0.789367529092
mmr,77,Hungary,Hungary,European Region,2022,13.52,13.4860326718,12.7803347645,14.2435436989,ensemble_top4,0.033967328187,0,0.739665235461,0.033967328187,1.00251870428,0.00251553765869
mmr,77,Hungary,Hungary,European Region,2023,11.65,13.4946243673,12.7789114138,14.2783454988,ensemble_top4,0,0,0,-1.84462436728,0.863306727399,-0.146985231116
mmr,78,Iceland,Iceland,European Region,2020,11.75,3.38796090309,2.23086418393,4.58698514521,ensemble_top4,8.36203909691,7.16301485479,9.51913581607,8.36203909691,3.46816280828,1.24362500369
mmr,78,Iceland,Iceland,European Region,2021,5.34,3.33677480753,2.07977616804,4.66069232806,ensemble_top4,2.00322519247,0.679307671944,3.26022383196,2.00322519247,1.60034773337,0.470220938989
mmr,78,Iceland,Iceland,European Region,2022,5.13,3.25225279164,1.91856940574,4.8292524698,ensemble_top4,1.87774720836,0.300747530196,3.21143059426,1.87774720836,1.57736815944,0.455757736311
mmr,78,Iceland,Iceland,European Region,2023,3.02,3.14879164773,1.74792964859,5.10054252309,ensemble_top4,0,0,1.27207035141,-0.128791647732,0.959098072486,-0.0417619439612
mmr,79,India,India,Southeast Asia Region,2020,100.5,96.774171856,90.4614987184,104.461723564,ensemble_top4,3.72582814403,0,10.0385012816,3.72582814403,1.03850023278,0.037777588489
mmr,79,India,India,Southeast Asia Region,2021,154.8,91.8701202414,84.4750666659,101.306734429,ensemble_top4,62.9298797586,53.4932655707,70.3249333341,62.9298797586,1.68498745395,0.521758118052
mmr,79,India,India,Southeast Asia Region,2022,89.65,87.4694791568,78.5993659523,98.7025890654,ensemble_top4,2.18052084323,0,11.0506340477,2.18052084323,1.02492893366,0.0246232771727
mmr,79,India,India,Southeast Asia Region,2023,80.48,83.7226299508,73.201096633,96.6889459344,ensemble_top4,0,0,7.27890336697,-3.24262995085,0.961269373015,-0.0395006043838
mmr,80,Indonesia,Indonesia,Southeast Asia Region,2020,184.4,152.255647831,140.581672398,163.301256607,ensemble_top4,32.1443521695,21.0987433934,43.818327602,32.1443521695,1.21112091819,0.191546309454
mmr,80,Indonesia,Indonesia,Southeast Asia Region,2021,226.5,144.720415807,131.987769764,157.3016536,ensemble_top4,81.779584193,69.1983463996,94.5122302364,81.779584193,1.56508671383,0.447941230658
mmr,80,Indonesia,Indonesia,Southeast Asia Region,2022,148.2,137.62122307,124.306303121,150.858372694,ensemble_top4,10.5787769299,0,23.8936968792,10.5787769299,1.07686879025,0.0740575618283
mmr,80,Indonesia,Indonesia,Southeast Asia Region,2023,140.5,130.691083926,115.750355848,144.375886738,ensemble_top4,9.80891607383,0,24.7496441516,9.80891607383,1.07505421012,0.072371088327
mmr,81,Iran,Iran (Islamic Republic of),Eastern Mediterranean,2020,34.34,17.5370293355,16.1289119492,18.4405084758,ensemble_top4,16.8029706645,15.8994915242,18.2110880508,16.8029706645,1.95814235941,0.671996248006
mmr,81,Iran,Iran (Islamic Republic of),Eastern Mediterranean,2021,50.8,16.7108708076,15.2595035158,17.7089025928,ensemble_top4,34.0891291924,33.0910974072,35.5404964842,34.0891291924,3.03993733092,1.11183690038
mmr,81,Iran,Iran (Islamic Republic of),Eastern Mediterranean,2022,21.22,15.9233522847,14.4267886536,16.9788951054,ensemble_top4,5.29664771534,4.2411048946,6.79321134645,5.29664771534,1.33263395927,0.287157404292
mmr,81,Iran,Iran (Islamic Republic of),Eastern Mediterranean,2023,15.84,15.1633819133,13.6187340514,16.3185547284,ensemble_top4,0.676618086688,0,2.22126594858,0.676618086688,1.04462184561,0.043654949698
mmr,82,Iraq,Iraq,Eastern Mediterranean,2020,63.02,72.39333628,66.4705787168,78.3292706014,ensemble_top4,0,0,0,-9.37333628002,0.870522112094,-0.138662118495
mmr,82,Iraq,Iraq,Eastern Mediterranean,2021,76.62,69.6450571533,63.5537686725,76.0160986789,ensemble_top4,6.97494284668,0.603901321135,13.0662313275,6.97494284668,1.10014986177,0.095446408495
mmr,82,Iraq,Iraq,Eastern Mediterranean,2022,58.92,66.9743342412,60.7221975619,73.5757047614,ensemble_top4,0,0,0,-8.05433424117,0.879739987976,-0.128128883379
mmr,82,Iraq,Iraq,Eastern Mediterranean,2023,65.99,64.3247761659,57.7928870582,70.8695520822,ensemble_top4,1.6652238341,0,8.19711294177,1.6652238341,1.02588775171,0.0255583369708
mmr,83,Ireland,Ireland,European Region,2020,5.59,4.14232485618,3.21159557809,5.07661195588,ensemble_top4,1.44767514382,0.51338804412,2.37840442191,1.44767514382,1.34948373053,0.299722097481
mmr,83,Ireland,Ireland,European Region,2021,5.75,4.00420155186,3.07337781894,4.99407470682,ensemble_top4,1.74579844814,0.755925293183,2.67662218106,1.74579844814,1.43599165165,0.361855656995
mmr,83,Ireland,Ireland,European Region,2022,6.8,3.88059698689,2.9399494539,4.88016676026,ensemble_top4,2.91940301311,1.91983323974,3.8600505461,2.91940301311,1.75230770497,0.560933607783
mmr,83,Ireland,Ireland,European Region,2023,3.79,3.748714413,2.80309045547,4.80835186599,ensemble_top4,0.0412855869976,0,0.986909544526,0.0412855869976,1.01101326547,0.0109530610887
mmr,84,Israel,Israel,European Region,2020,3.19,2.5458986208,1.62139785321,3.18974578256,ensemble_top4,0.644101379195,0.00025421744352,1.56860214679,0.644101379195,1.25299569037,0.225537236463
mmr,84,Israel,Israel,European Region,2021,3.32,2.41675778155,1.4532940512,3.18886235637,ensemble_top4,0.90324221845,0.131137643626,1.8667059488,0.90324221845,1.37374130968,0.31753790073
mmr,84,Israel,Israel,European Region,2022,3.15,2.28046653703,1.24853752409,3.20043794208,ensemble_top4,0.869533462967,0,1.90146247591,0.869533462967,1.38129630444,0.323022409298
mmr,84,Israel,Israel,European Region,2023,2.49,2.14482581723,1.09680871684,3.17970977295,ensemble_top4,0.345174182767,0,1.39319128316,0.345174182767,1.16093343338,0.149224365481
mmr,85,Italy,Italy,European Region,2020,7.64,6.85835898455,5.89261077364,8.47437121587,ensemble_top4,0.781641015449,0,1.74738922636,0.781641015449,1.11396910211,0.107929405137
mmr,85,Italy,Italy,European Region,2021,7.36,6.45171700632,5.31155444091,8.51669133905,ensemble_top4,0.908282993677,0,2.04844555909,0.908282993677,1.14078159237,0.131713634828
mmr,85,Italy,Italy,European Region,2022,9.79,5.99711889107,4.77047427851,8.52226495111,ensemble_top4,3.79288110893,1.26773504889,5.01952572149,3.79288110893,1.63245054464,0.490082287462
mmr,85,Italy,Italy,European Region,2023,6.48,5.55667388963,4.16186431438,8.56569048496,ensemble_top4,0.923326110368,0,2.31813568562,0.923326110368,1.16616525078,0.153720802397
mmr,86,Jamaica,Jamaica,Region of the Americas,2020,126.2,125.207527985,112.85640054,141.328859444,ensemble_top4,0.992472015191,0,13.3435994604,0.992472015191,1.00792661616,0.00789536557452
mmr,86,Jamaica,Jamaica,Region of the Americas,2021,186.3,134.878824559,116.956565158,159.657474304,ensemble_top4,51.4211754407,26.6425256964,69.3434348417,51.4211754407,1.38123979512,0.322981498107
mmr,86,Jamaica,Jamaica,Region of the Americas,2022,137.6,146.497040434,121.371013535,185.205116205,ensemble_top4,0,0,16.2289864649,-8.89704043386,0.93926812168,-0.0626543009372
mmr,86,Jamaica,Jamaica,Region of the Americas,2023,130.1,160.430800757,125.359845969,221.645590538,ensemble_top4,0,0,4.74015403127,-30.3308007569,0.810941536078,-0.209559316148
mmr,87,Japan,Japan,Western Pacific Region,2020,4.29,4.44417758268,4.15140244051,4.65920756985,ensemble_top4,0,0,0.138597559488,-0.154177582684,0.965307960851,-0.0353080981391
mmr,87,Japan,Japan,Western Pacific Region,2021,4.11,4.33036312124,4.00638000116,4.59865622108,ensemble_top4,0,0,0.103619998838,-0.220363121235,0.949112091742,-0.0522283717072
mmr,87,Japan,Japan,Western Pacific Region,2022,5.34,4.23047641483,3.87270035306,4.54326166382,ensemble_top4,1.10952358517,0.796738336181,1.46729964694,1.10952358517,1.26226918115,0.232911038637
mmr,87,Japan,Japan,Western Pacific Region,2023,3.08,4.12210540867,3.72588325169,4.53491754547,ensemble_top4,0,0,0,-1.04210540867,0.747190984859,-0.291434457372
mmr,88,Jordan,Jordan,Eastern Mediterranean,2020,40.85,33.1580586024,27.8688142729,37.5096331752,ensemble_top4,7.69194139763,3.34036682484,12.9811857271,7.69194139763,1.23197803858,0.208621039123
mmr,88,Jordan,Jordan,Eastern Mediterranean,2021,78.51,31.7104384263,25.9937775303,36.7133029886,ensemble_top4,46.7995615737,41.7966970114,52.5162224697,46.7995615737,2.47584088698,0.906580090633
mmr,88,Jordan,Jordan,Eastern Mediterranean,2022,35.1,30.3490521911,24.262399303,35.620476336,ensemble_top4,4.75094780891,0,10.837600697,4.75094780891,1.15654353154,0.145435842743
mmr,88,Jordan,Jordan,Eastern Mediterranean,2023,30.78,29.1930456629,22.4647396727,34.7982886309,ensemble_top4,1.58695433708,0,8.31526032734,1.58695433708,1.05436069793,0.0529346097304
mmr,89,Kazakhstan,Kazakhstan,European Region,2020,17.91,10.0847884438,6.32946971971,14.0134012941,ensemble_top4,7.82521155616,3.8965987059,11.5805302803,7.82521155616,1.77594206361,0.574331022196
mmr,89,Kazakhstan,Kazakhstan,European Region,2021,22.68,9.8127284081,5.56677660821,15.2049935286,ensemble_top4,12.8672715919,7.4750064714,17.1132233918,12.8672715919,2.31128377927,0.837803118763
mmr,89,Kazakhstan,Kazakhstan,European Region,2022,14.05,9.59183503148,4.80035312627,17.4206647466,ensemble_top4,4.45816496852,0,9.24964687373,4.45816496852,1.46478749414,0.381710176756
mmr,89,Kazakhstan,Kazakhstan,European Region,2023,9.58,9.34554995387,4.1338434864,21.2056823246,ensemble_top4,0.234450046126,0,5.4461565136,0.234450046126,1.02508681108,0.0247773027401
mmr,90,Kenya,Kenya,African Region,2020,421.2,426.936952735,370.849387266,451.224995972,ensemble_top4,0,0,50.3506127338,-5.73695273522,0.986562529436,-0.0135285703933
mmr,90,Kenya,Kenya,African Region,2021,420.9,425.569141857,352.57957712,449.135573788,ensemble_top4,0,0,68.3204228796,-4.66914185731,0.989028476461,-0.0110321545878
mmr,90,Kenya,Kenya,African Region,2022,388.4,424.423807696,335.562629474,449.107568615,ensemble_top4,0,0,52.837370526,-36.0238076958,0.915123027873,-0.0886967660532
mmr,90,Kenya,Kenya,African Region,2023,378.8,423.801966459,318.006127399,447.682989397,ensemble_top4,0,0,60.7938726011,-45.001966459,0.893813691251,-0.112257924575
mmr,91,Kiribati,Kiribati,Western Pacific Region,2020,88.97,84.9587597209,80.1868248864,89.5626654559,ensemble_top4,4.01124027912,0,8.7831751136,4.01124027912,1.04721396937,0.0461332752586
mmr,91,Kiribati,Kiribati,Western Pacific Region,2021,121.7,83.6277886284,78.5191388706,88.5293839813,ensemble_top4,38.0722113716,33.1706160187,43.1808611294,38.0722113716,1.45525789927,0.375183135275
mmr,91,Kiribati,Kiribati,Western Pacific Region,2022,86.02,82.2383604023,76.4259179313,87.2679195127,ensemble_top4,3.78163959771,0,9.59408206875,3.78163959771,1.04598388853,0.0449579625901
mmr,91,Kiribati,Kiribati,Western Pacific Region,2023,79.76,80.8810217878,74.4556054591,86.1062607307,ensemble_top4,0,0,5.30439454092,-1.12102178782,0.986139866151,-0.0139570823594
mmr,92,Kuwait,Kuwait,Eastern Mediterranean,2020,32.92,7.4165252462,7.23567063232,7.59616100518,ranked_top1_fallback,25.5034747538,25.3238389948,25.6843293677,25.5034747538,4.4387363229,1.49036972397
mmr,92,Kuwait,Kuwait,Eastern Mediterranean,2021,74.76,7.36025213409,7.17612572837,7.54503931524,ranked_top1_fallback,67.3997478659,67.2149606848,67.5838742716,67.3997478659,10.1572607348,2.31818879308
mmr,92,Kuwait,Kuwait,Eastern Mediterranean,2022,7.73,7.30516271906,7.11542332732,7.50038209537,ranked_top1_fallback,0.424837280939,0.229617904626,0.614576672675,0.424837280939,1.05815575878,0.0565275426193
mmr,92,Kuwait,Kuwait,Eastern Mediterranean,2023,7.75,7.26050865052,7.06398598908,7.46079170539,ranked_top1_fallback,0.489491349484,0.289208294612,0.686014010925,0.489491349484,1.06741832743,0.0652429549282
mmr,93,Kyrgyzstan,Kyrgyzstan,European Region,2020,55.14,45.2446182088,40.6565911478,50.0215841764,ensemble_top4,9.89538179121,5.11841582356,14.4834088522,9.89538179121,1.21870848253,0.197791677135
mmr,93,Kyrgyzstan,Kyrgyzstan,European Region,2021,70.22,43.1574193004,38.4867160835,48.0468661368,ensemble_top4,27.0625806996,22.1731338632,31.7332839165,27.0625806996,1.6270667046,0.486778825919
mmr,93,Kyrgyzstan,Kyrgyzstan,European Region,2022,43.72,41.0231447144,36.0162736618,46.1541499952,ensemble_top4,2.69685528563,0,7.70372633816,2.69685528563,1.0657398477,0.0636692506487
mmr,93,Kyrgyzstan,Kyrgyzstan,European Region,2023,41.9,38.9487142766,33.9815669612,44.3381722499,ensemble_top4,2.9512857234,0,7.91843303878,2.9512857234,1.07577363665,0.0730400647427
mmr,94,Laos,Lao People's Democratic Republic,Western Pacific Region,2020,132,116.380826931,98.3754928991,140.144389683,ensemble_top4,15.6191730688,0,33.6245071009,15.6191730688,1.1342074419,0.125934117942
mmr,94,Laos,Lao People's Democratic Republic,Western Pacific Region,2021,138.9,106.081490154,88.2156402075,133.352020944,ensemble_top4,32.8185098458,5.54797905567,50.6843597925,32.8185098458,1.30937074694,0.269546675964
mmr,94,Laos,Lao People's Democratic Republic,Western Pacific Region,2022,119.9,96.9539547663,77.9904830672,127.156035789,ensemble_top4,22.9460452337,0,41.9095169328,22.9460452337,1.23666951275,0.212421889363
mmr,94,Laos,Lao People's Democratic Republic,Western Pacific Region,2023,112.2,88.4799725526,69.0394034734,122.536702221,ensemble_top4,23.7200274474,0,43.1605965266,23.7200274474,1.26808357601,0.237506765525
mmr,95,Latvia,Latvia,European Region,2020,21.1,22.6872008426,17.5459831623,26.9700158595,ensemble_top4,0,0,3.55401683773,-1.58720084265,0.930039811713,-0.072527885457
mmr,95,Latvia,Latvia,European Region,2021,41.68,22.8480372206,17.0729524063,28.6744394532,ensemble_top4,18.8319627794,13.0055605468,24.6070475937,18.8319627794,1.82422672011,0.601156182235
mmr,95,Latvia,Latvia,European Region,2022,29.29,22.9928618289,16.7095904757,31.0807005619,ensemble_top4,6.29713817106,0,12.5804095243,6.29713817106,1.27387361425,0.242062348344
mmr,95,Latvia,Latvia,European Region,2023,18.72,23.1618276375,16.1718189852,34.2253489958,ensemble_top4,0,0,2.54818101484,-4.4418276375,0.808226375439,-0.212913092078
mmr,96,Lebanon,Lebanon,Eastern Mediterranean,2020,26.99,14.8845041476,13.3221681138,18.8311002659,ensemble_top4,12.1054958524,8.1588997341,13.6678318862,12.1054958524,1.81329520503,0.595145745341
mmr,96,Lebanon,Lebanon,Eastern Mediterranean,2021,53.6,14.9582348124,12.926333236,19.953677046,ensemble_top4,38.6417651876,33.646322954,40.673666764,38.6417651876,3.58331050903,1.27628709631
mmr,96,Lebanon,Lebanon,Eastern Mediterranean,2022,15.11,15.0378448538,12.423635725,21.2632674783,ensemble_top4,0.0721551462356,0,2.68636427502,0.0721551462356,1.00479823718,0.00478676232814
mmr,96,Lebanon,Lebanon,Eastern Mediterranean,2023,14.98,15.1319498245,11.8173289083,22.7751766755,ensemble_top4,0,0,3.16267109168,-0.151949824467,0.989958344679,-0.0100924128202
mmr,97,Lesotho,Lesotho,African Region,2020,528.7,416.752653704,258.742654624,561.84305901,ensemble_top4,111.947346296,0,269.957345376,111.947346296,1.26861819667,0.237928274016
mmr,97,Lesotho,Lesotho,African Region,2021,576.9,405.629999095,227.545975229,563.305756765,ensemble_top4,171.270000905,13.5942432348,349.354024771,171.270000905,1.4222320866,0.352227529456
mmr,97,Lesotho,Lesotho,African Region,2022,476.9,401.695272059,205.24580976,555.078659805,ensemble_top4,75.2047279412,0,271.65419024,75.2047279412,1.18721835474,0.171613053839
mmr,97,Lesotho,Lesotho,African Region,2023,478,399.631264271,176.837930519,554.499191831,ensemble_top4,78.368735729,0,301.162069481,78.368735729,1.19610261442,0.179068449861
mmr,98,Liberia,Liberia,African Region,2020,664.1,700.197388731,611.619471214,792.350654665,ensemble_top4,0,0,52.4805287857,-36.0973887312,0.948446838974,-0.0529295386484
mmr,98,Liberia,Liberia,African Region,2021,667.4,698.691513106,608.837523004,800.438995895,ensemble_top4,0,0,58.5624769956,-31.2915131056,0.955214121657,-0.0458197524743
mmr,98,Liberia,Liberia,African Region,2022,633.7,698.388344143,610.141372231,795.581886468,ensemble_top4,0,0,23.558627769,-64.6883441435,0.907374822782,-0.0971996586859
mmr,98,Liberia,Liberia,African Region,2023,627.7,698.039524931,606.982469293,796.326168658,ensemble_top4,0,0,20.7175307068,-70.3395249306,0.899232747691,-0.106213381811
mmr,99,Libya,Libya,Eastern Mediterranean,2020,70.84,66.7154651323,55.2223465548,74.1219498818,ensemble_top4,4.12453486769,0,15.6176534452,4.12453486769,1.06182277017,0.0599870258146
mmr,99,Libya,Libya,Eastern Mediterranean,2021,98.3,66.316211837,50.3436818704,73.9495198596,ensemble_top4,31.983788163,24.3504801404,47.9563181296,31.983788163,1.48229214663,0.393589637424
mmr,99,Libya,Libya,Eastern Mediterranean,2022,60.23,66.2861109871,45.2697297195,73.7344176124,ensemble_top4,0,0,14.9602702805,-6.05611098712,0.908636803443,-0.095809820817
mmr,99,Libya,Libya,Eastern Mediterranean,2023,59.5,66.0759767604,40.4222259575,73.6160407676,ensemble_top4,0,0,19.0777740425,-6.57597676041,0.900478553889,-0.104828930431
mmr,100,Lithuania,Lithuania,European Region,2020,8.11,8.61388387857,6.66888033237,10.9388504224,ensemble_top4,0,0,1.44111966763,-0.503883878566,0.941503288683,-0.0602774378665
mmr,100,Lithuania,Lithuania,European Region,2021,9.31,8.42304203252,6.40622246462,11.1549731755,ensemble_top4,0.886957967482,0,2.90377753538,0.886957967482,1.1053013821,0.100118041761
mmr,100,Lithuania,Lithuania,European Region,2022,9.41,8.26167109898,6.17614827283,11.81342109,ensemble_top4,1.14832890102,0,3.23385172717,1.14832890102,1.13899474904,0.130146074302
mmr,100,Lithuania,Lithuania,European Region,2023,7.67,8.12546176007,5.95229989651,12.9699234557,ensemble_top4,0,0,1.71770010349,-0.455461760072,0.943946353633,-0.0576859432306
mmr,101,Luxembourg,Luxembourg,European Region,2020,6.02,10.8945546412,4.53557482167,15.2134290351,ensemble_top4,0,0,1.48442517833,-4.87455464121,0.552569627512,-0.593175830884
mmr,101,Luxembourg,Luxembourg,European Region,2021,6.04,10.3216119762,3.8690041402,14.9163545404,ensemble_top4,0,0,2.1709958598,-4.28161197625,0.585179913167,-0.535835935158
mmr,101,Luxembourg,Luxembourg,European Region,2022,6.11,9.73786691533,3.10259859742,14.6149950239,ensemble_top4,0,0,3.00740140258,-3.62786691533,0.627447474188,-0.466095317954
mmr,101,Luxembourg,Luxembourg,European Region,2023,11.69,9.21730573203,2.41483153383,14.4170505078,ensemble_top4,2.47269426797,0,9.27516846617,2.47269426797,1.2682664913,0.237651000574
mmr,102,Madagascar,Madagascar,African Region,2020,447.4,464.965520567,458.234902476,474.934905949,ensemble_top4,0,0,0,-17.5655205667,0.962221885732,-0.0385102044632
mmr,102,Madagascar,Madagascar,African Region,2021,466.7,463.99278623,457.460856102,476.107261736,ensemble_top4,2.70721377021,0,9.23914389801,2.70721377021,1.00583460315,0.00581764776893
mmr,102,Madagascar,Madagascar,African Region,2022,438.7,463.243747566,456.699331157,477.872798513,ensemble_top4,0,0,0,-24.5437475655,0.947017638782,-0.0544375600118
mmr,102,Madagascar,Madagascar,African Region,2023,445.4,462.603534875,455.628817051,480.856466879,ensemble_top4,0,0,0,-17.203534875,0.962811492827,-0.0378976362657
mmr,103,Malawi,Malawi,African Region,2020,256.4,216.110845063,96.8247937674,412.184370947,ensemble_top4,40.2891549371,0,159.575206233,40.2891549371,1.1864281958,0.170947277402
mmr,103,Malawi,Malawi,African Region,2021,285.7,197.657019726,72.1368461224,400.007924669,ensemble_top4,88.0429802737,0,213.563153878,88.0429802737,1.44543310627,0.368409004181
mmr,103,Malawi,Malawi,African Region,2022,239,181.979495134,49.9232757709,386.786877779,ensemble_top4,57.0205048663,0,189.076724229,57.0205048663,1.31333477887,0.272569535302
mmr,103,Malawi,Malawi,African Region,2023,225,167.16193712,30.5876077615,379.281157511,ensemble_top4,57.8380628805,0,194.412392238,57.8380628805,1.34600019524,0.297137376276
mmr,104,Malaysia,Malaysia,Western Pacific Region,2020,28.68,28.4299249607,25.8833779736,30.0242309479,ensemble_top4,0.250075039279,0,2.79662202637,0.250075039279,1.00879619062,0.00875772951199
mmr,104,Malaysia,Malaysia,Western Pacific Region,2021,52.15,28.2503612205,25.1465355422,30.0128398908,ensemble_top4,23.8996387795,22.1371601092,27.0034644578,23.8996387795,1.84599409519,0.613017937371
mmr,104,Malaysia,Malaysia,Western Pacific Region,2022,37.59,28.0817833801,23.975370565,30.0453880145,ensemble_top4,9.50821661991,7.54461198554,13.614629435,9.50821661991,1.33859019889,0.291616969748
mmr,104,Malaysia,Malaysia,Western Pacific Region,2023,26.38,27.8881766424,22.5465077398,30.0011754438,ensemble_top4,0,0,3.8334922602,-1.5081766424,0.945920571942,-0.0555966754616
mmr,105,Maldives,Maldives,Southeast Asia Region,2020,47.58,36.1612773662,29.9368428199,41.2826200529,ensemble_top4,11.4187226338,6.29737994711,17.6431571801,11.4187226338,1.31577210391,0.274423644583
mmr,105,Maldives,Maldives,Southeast Asia Region,2021,60.06,35.0694577318,28.2650900137,40.7426213242,ensemble_top4,24.9905422682,19.3173786758,31.7949099863,24.9905422682,1.71260133132,0.538013460975
mmr,105,Maldives,Maldives,Southeast Asia Region,2022,34.33,34.0352419936,26.7128497785,39.9985738339,ensemble_top4,0.294758006357,0,7.6171502215,0.294758006357,1.00866037639,0.00862309045415
mmr,105,Maldives,Maldives,Southeast Asia Region,2023,31.82,32.9166658307,25.2370981423,39.5776662484,ensemble_top4,0,0,6.58290185773,-1.09666583071,0.966683568854,-0.0338840668072
mmr,106,Mali,Mali,African Region,2020,404.7,427.71480365,390.209487022,468.590623099,ensemble_top4,0,0,14.4905129782,-23.0148036499,0.94619123899,-0.0553105749801
mmr,106,Mali,Mali,African Region,2021,414.6,418.050423698,378.182297959,461.703165144,ensemble_top4,0,0,36.417702041,-3.45042369769,0.991746393492,-0.00828785610349
mmr,106,Mali,Mali,African Region,2022,381,407.769060322,367.726660873,452.770449333,ensemble_top4,0,0,13.2733391274,-26.769060322,0.934352399614,-0.0679016104001
mmr,106,Mali,Mali,African Region,2023,367.3,398.807956524,358.199564887,444.895140989,ensemble_top4,0,0,9.10043511295,-31.507956524,0.920994664202,-0.0823010362265
mmr,107,Malta,Malta,European Region,2020,9.97,7.85125121717,5.49768635091,10.6490394053,ensemble_top4,2.11874878283,0,4.47231364909,2.11874878283,1.26986129016,0.238907674159
mmr,107,Malta,Malta,European Region,2021,9.89,7.695054816,5.31475824623,10.8031624622,ensemble_top4,2.194945184,0,4.57524175377,2.194945184,1.28524100692,0.250946254783
mmr,107,Malta,Malta,European Region,2022,9.82,7.44418668349,5.05221059499,10.9858962229,ensemble_top4,2.37581331651,0,4.76778940501,2.37581331651,1.31915015267,0.276987705516
mmr,107,Malta,Malta,European Region,2023,8.39,7.24509581375,4.83299959406,11.3709930816,ensemble_top4,1.14490418625,0,3.55700040594,1.14490418625,1.15802471295,0.146715719984
mmr,108,Marshall Islands,Marshall Islands,Western Pacific Region,2020,177.6,161.528278254,150.798483939,172.167641978,ensemble_top4,16.0717217457,5.43235802156,26.8015160613,16.0717217457,1.09949788309,0.0948536056736
